mmsi,imo
304010919,9158525
308652000,9423126
308744000,8309713
309401000,9297890
311000455,9594779
311047600,9451240
311052100,9492074
314279000,9727338
352031000,9459163
354249000,9438377
354767000,9300908
355566800,9554286
357349000,9198240
371245000,9289116
373463000,9455571
413157000,9473389
414381320,9286918
441944032,9203370
477108400,9532159
477271400,9516466
477317900,9439632
477537497,9077886
477548200,9713832
477657600,9343510
477713600,9590888
477728200,9575096
477958600,9175793
525007130,9541095
525012148,9062702
525015573,9577214
525091150,9361457
525889496,9246786
529774000,8952857
533065400,9003744
533130833,9572305
538002382,9321005
538003542,9384605
538005672,9702429
538006600,9705366
538006824,9719379
538006893,9731755
538008025,9636905
538008610,9852224
538053176,9512111
540143176,9705689
543742556,9232656
557227920,9632026
562478704,9375513
563004190,9188104
563028100,9786889
563033232,9351842
563034770,9777278
563035120,9667277
563036664,9551442
563069230,9853694
563152192,9722663
563255999,9293129
563787000,9359167
563856384,9418913
563981040,9007386
564300394,9744283
564471000,9512953
564716329,9852133
565092000,9523562
565130000,9208150
565163744,9588689
565173000,9698812
565351000,9560766
565732504,8717740
566100192,9608049
566268000,9527518
566527544,9671589
566821000,9742065
567227544,9704037
567368605,9418133
569808526,9361457
570297304,9614115
574000080,9578177
574413000,9545730
613368056,9511624
636010544,9074640
636012730,9300996
636014082,9437658
636014904,9522910
636016235,9237888
636018380,9506382
636018604,9833656
636092857,9796705
636092893,9358022
667001375,9268215
764366252,9820441
5325139,8753005
6872483,9230907
107535449,9401271
205440000,9290086
205751000,9789324
212582000,9713387
212586000,9290141
218158000,9343728
232004359,9253856
238303000,9629483
241300000,9658874
246450896,9378694
248225000,9505053
249537000,9474450
253595000,9167318
253661008,9185891
255805913,9293791
258676000,9301524
259032000,9740744
265254063,9253959
304994000,9347839
305617000,9439967
310836309,9494888
311000836,9262730
351169000,9269609
352609000,8910067
353791000,9300879
354265000,9663233
354713000,9461116
355768000,9574092
356283000,9657014
357268000,9839856
367184088,9560766
367503980,9506722
370583000,9621261
372075000,9002673
374292024,9250971
374686000,9776509
376009000,9817456
412016000,9175420
413376440,9596466
414093000,9628740
419001202,9317389
440118000,9183336
441991000,9480007
447087000,9329722
475306112,9262778
477024500,9603702
477076300,9301770
477176500,9846366
477581100,9328493
477620500,9715476
477826700,9400681
525006108,9079664
525015961,9392858
525100459,9250139
527774264,9536686
533170256,9753375
533662582,9692521
538003231,9367906
538003411,9497854
538003960,9460277
538003990,9505352
538004002,9490301
538004994,9664720
538006689,9438028
538008336,9311713
548874000,9660621
562301696,9655391
562337696,9656876
562763853,9180750
562949037,9216810
563001316,9670195
563005250,9131606
563009794,9131606
563010184,9417775
563020976,9424766
563031815,9396880
563034054,9303819
563034368,9576911
563175128,9447378
563179283,9153513
563298000,9523574
563915976,9667784
563927032,9776200
564254000,9460887
564447344,9761346
564654200,9258129
564957000,9307786
565257084,8819976
565297632,9789647
565331990,9732333
565566200,9241358
565838000,9705677
565936000,9343077
565981000,9464259
566179928,9647899
566408000,9461893
569425788,9813046
569493488,9556911
574001800,9608568
622121410,9460722
634315440,9456472
634475872,9478729
636016003,9625554
636016717,9264570
636017114,9730397
636018146,9498482
636018214,9835941
636018506,9259408
636018588,9284271
636018703,9667174
636018862,9307102
636092868,9788980
666018080,9467299
764372792,9737577
965687994,9189794
995185343,9263320
5631071,4195102
93239782,9126417
123658080,9558098
209128044,9830202
235109536,9397080
236674000,9720732
241149000,9434383
243154592,9608049
247257900,9398905
248554000,9790983
248876000,9434371
249474000,9389693
255806134,9763215
256058000,9250995
256536000,9277321
256829000,9284506
256911000,9241255
266912742,9231509
271045135,9804136
310711000,9337834
311000013,9583720
311000477,9770933
311000551,9302475
311000615,9769130
311672776,9118381
349262108,9719757
351755000,9774276
352366000,9737503
352750000,9071765
354736000,9434527
355686000,9134971
356363000,9174608
356389000,9218791
357545000,9124172
357554004,9427067
371237000,9300611
371768000,9650860
372693000,9659933
374294000,9116694
374433142,9694593
374858000,9806043
403508000,9387009
405000134,9159438
422037300,9465851
441629000,9256975
457228994,9692911
475210312,9118393
476845944,7616262
477131900,9801081
477181300,9615183
477201500,9392779
477685600,9240055
477932300,9581045
506120000,9230294
525106976,8814122
526480264,9682241
532988568,9402847
538002041,9284910
538003550,9473913
538003559,9292163
538005784,9727560
538005796,9312511
538005806,9721891
538005867,9707869
538006175,9717486
538006280,9696759
538006661,9588512
538006771,9703320
538006994,9299836
538007671,9698111
538008170,9478779
538008200,9282479
538186872,9113379
538603788,9155016
548909000,9708904
562264173,9683001
562773128,8600868
563004576,9553646
563010080,9352872
563038200,9417490
563048300,9820441
563072300,9244374
563172777,9395264
563179710,9427275
563193696,9005182
563580000,9651931
564191368,9352250
564246000,9240330
564353000,9586813
564508000,9669378
564526000,9704893
564715508,9220720
564774966,9228564
564839004,9229829
564884000,9035735
565235000,9750892
565534484,9684665
565811968,9798296
566132993,9646948
566472000,9756640
566569000,9662708
568909174,9408877
569526296,9788435
569921304,8717740
581557216,8814122
636011587,9203629
636015592,9292357
636015754,9385611
636016737,9570979
636017148,9520974
636017175,9327786
636017533,9574444
636017913,9371957
636091452,9348663
636091469,9307944
636092302,9407500
636092589,9216729
636092688,9358852
679069892,9350654
778184504,9672313
940656375,9364930
990732,9809887
5336141,9690822
5626992,9637662
5631144,9223174
69714082,9711080
106459004,9708825
209799000,9232060
212533000,9730270
212914000,9401506
232011743,9739537
235114033,9706891
236111913,9498729
240503000,9332523
240839000,9389253
247289700,9439395
248134000,9447017
249250952,9727675
249832000,9725897
305614000,9415325
305745000,9261994
305865000,9508471
311000255,9703837
311992000,9203796
320751568,9402249
351009000,9393008
351111000,9224879
351128000,9174426
351483000,9626417
352131000,9321275
352444000,9704972
352853000,9606302
354546000,9670004
354964000,9426142
355017000,9497115
356206000,9159816
356315000,9700809
371463000,9550199
372218000,9312781
372443000,9272931
373234000,9604419
373875000,9625437
374173000,9586332
374176000,9060326
374199000,9169536
413182000,9435612
413369000,9469314
419000601,9243459
440292000,9158604
440889000,9316907
441399384,9647899
441916000,9012252
463037101,9272876
477013600,9310616
477166500,9783461
477168900,9783514
477229098,5523033
477351300,9565649
477657800,9267091
477847500,9632272
477938900,9583835
508111181,9661869
525003256,9437256
525108004,9793454
527512264,9417775
532909353,9724697
533060800,9065132
537902126,9847360
538003233,9389679
538003705,9404998
538003746,9469857
538004532,9629926
538004590,9460863
538005732,9698628
538005811,9682370
538007116,9512898
538071121,1008774
542130040,9471599
548765000,9340477
548962000,9729221
562485696,9639373
562487696,9663544
562514696,9662655
562771998,9701396
562823464,9253428
563016300,9766229
563019050,9631931
563034120,9230177
563037864,9814753
563042521,9077886
563171587,9256638
563171996,9376921
563172405,9282364
563222200,9006679
563401393,9512123
563428004,9670195
563544800,9315575
563792960,9332456
563841984,9702118
563843200,9537238
563886776,9582738
563919680,9343297
565058008,9226920
565106982,9691759
565274484,9783473
565626968,9182318
565787816,9516478
566107968,9827994
566134003,9291236
566185000,9741592
566842032,7360083
566930040,9739551
567220580,9809057
574001380,9331751
574001760,9616395
574002010,9680293
636014311,9422457
636015547,9497529
636015777,9483279
636015886,9147423
636016274,9333785
636016519,9183362
636017202,9774848
636017921,9503732
636018216,9835965
636018475,9316828
636018761,9788540
636018841,9326055
663755296,9668867
869356322,9158886
5167428,9456513
30630472,9118393
210137988,9315678
219483000,8616623
229158000,9644172
248435000,9452505
249426000,9717670
253058000,9619086
257869000,9312470
294610256,9549114
311000592,9779587
311370980,9703942
319409000,9561277
351040000,9276779
353608000,9423695
354281000,9631826
354423000,9899246
356336000,9263215
356339000,9717254
356779000,9820972
356931000,9515618
357646693,8753366
357841000,9453494
370064000,9393187
370380000,9589827
371166000,9278636
371939000,9330496
372340000,9323510
373383000,9642136
373548000,9614933
373767000,9074420
374540000,9329411
374956000,9636383
412303740,9802293
413357420,9401647
416038000,9790050
422038600,9165827
428783552,8955392
431148000,9488009
431554000,9293650
441993000,9122954
469851008,9567764
477083892,9525364
477286200,9785770
503502000,9298947
503593000,9526368
508011000,9210828
525021322,9215048
525200523,8804232
527031264,8814122
527669264,9382528
528219264,9576911
533170374,9510230
533652601,9170975
538002609,9320374
538003953,9437103
538004634,9441245
538004774,9638642
538005156,9679385
538005874,9732943
538006073,9712852
538006316,9739288
538007227,9735799
538007482,9330707
538007633,9630743
538007860,9821706
538008175,9848118
538008189,9822267
540657960,9051741
540856504,8608705
541435176,9654907
562269355,9724702
562671696,9614476
562905896,9489883
562997312,8955392
563016665,9399272
563029984,9651876
563040240,9382592
563254218,9752010
563634080,9362310
563791984,9425992
564026976,4902921
564753000,9138525
565032984,9370630
565636020,9194995
565685000,9384071
565988000,9502752
566005000,9493951
566007000,9589592
566344000,9614634
566745000,9649380
566752000,9629378
567521000,9364875
567575000,9116230
620545000,8317344
636013683,9361512
636013691,9337468
636016291,9669926
636016795,9624043
636017395,9728629
636018417,9256901
636018645,9832547
636018883,9723071
636018967,9318357
636019514,9197155
636019551,9349629
636092677,9682930
106558071,9683001
212433012,9290115
215196000,9410765
215219000,9454448
219136000,9778533
219385272,9472749
220530000,9431264
235068029,9227778
235113728,9739226
235899788,9832157
241652000,9675262
247285100,9426063
249116000,9183295
255805912,9708825
257353000,9173068
259739000,9382396
311000334,9408073
311000430,9574858
311000832,9867059
311372110,9289611
312091760,9182631
312662000,9136929
352583000,9256468
353129000,9104445
353603000,9472749
353910000,9078830
354360000,9566605
354394600,9474450
356242000,9781970
356471000,9415480
357714000,8910811
357754960,9165932
366102000,9448425
370151000,9459577
370458000,9458999
370711000,9839301
371451000,9321873
371578000,9578531
372617520,9587788
372972000,9263332
373570000,9520998
376513000,7626841
405000129,9163465
405000253,9321122
413770000,9397755
417222406,9148609
419000322,9621699
431877000,9814117
477157400,9795610
477191400,9223916
477628400,9526916
477636300,9761023
477638900,9598177
477639800,9389784
477691700,9546899
477711700,9547788
477795600,9620293
502442824,9251523
525018442,9179921
525025103,9178393
525119102,9641493
533040600,9562130
533130704,9387437
538005080,9717383
538005178,9686766
538005826,9722170
538007011,9720926
542147000,8510441
558853896,9152985
562092696,9717383
562106696,9230177
562117664,9574523
562259200,9400813
563005200,9733557
563023208,9666340
563028450,9711080
563035100,9299032
563058300,9812420
563075081,9548081
563113000,9314480
563249200,9257711
563371888,9796286
563443816,9221669
563647000,9433547
563890000,9303376
563981044,9183477
564712150,9189952
564742010,9189172
565233016,7616262
565328440,9354569
565393032,9465318
565472040,9601211
565498000,9710787
565767001,9077886
565922967,9290464
566247000,9502790
566480008,9290220
566485000,9514987
566621000,9730139
566656970,9321641
572954014,9282352
633716864,9664172
636014501,9432050
636016016,9489235
636016072,9238753
636016272,9332810
636016847,9724740
636017917,9251585
636018024,9747687
636019174,9820922
636019523,9418652
636090595,9122435
636092016,9446879
636092328,9407471
907150928,9537800
2068752,9759305
5631157,9489297
159874056,9662655
208346008,9306275
209138000,9449857
211693000,9294989
212775000,9500584
218336552,9666340
219056000,9456769
221538392,9708825
229049000,9604380
235116537,9315393
239831000,9227479
240185000,9255696
241493000,9645437
244870443,9737230
247098800,9260823
247304400,9501617
256265000,9297474
291397185,9774056
298160912,9537226
305159000,9357224
313079744,9303077
319112500,9680102
339867304,9554652
352251000,9675717
352915000,9252216
353577000,9287778
354958000,9114048
357403000,9453080
357992000,9414008
359128088,9152856
370159008,9587881
370863000,9397781
371007000,9869590
372434000,9222546
372866000,9743332
373334000,9537020
374171000,9725469
375501000,9305635
412440611,9809318
413188000,9416630
414101000,9639452
431936000,9820879
441548000,9297527
444098129,9456290
477023400,9755476
477110600,9354909
477162700,9815238
477252100,9727194
477486400,9162502
477978200,9597379
511100144,9233325
525003344,9537800
525483024,9301275
533057100,9564396
533180183,9793612
538003358,9431123
538004329,9594614
538004793,9520613
538005323,9304320
538005338,9207780
538005773,9714513
538005795,9430818
538006030,9664794
538006061,9700328
538007063,9290464
538007585,9320312
538007620,9709037
538007802,9452579
548945000,9773985
558947695,9253959
562256173,9683001
563008910,9004580
563009232,9448578
563023976,9784908
563027104,9503081
563028688,9576894
563030032,9434096
563096984,9558361
563100000,9535412
563101400,9669990
563168725,9308766
563169097,9381328
563242042,9674608
563750000,9182631
563876000,9402756
564424976,5134832
564713035,9322358
564714488,9354301
564731000,9222510
565190000,9254941
565552004,9315678
566044000,9722302
566172000,9611773
566463781,9724594
566512976,9322865
569434304,9648374
572249223,9896309
572277220,9760988
634873168,9549114
636011282,9177545
636012524,9286657
636014625,9469015
636015850,9491252
636016404,9288526
636016472,9193721
636016619,9678630
636016969,9446116
636018112,9583108
636018114,9534846
636018864,9261396
636019260,9701437
636019343,9345829
636092174,9522178
663698281,9724697
4096264,9727675
84900296,9238753
205176100,9672973
205709000,9732577
205746000,9434448
215131000,9410806
218617768,9649380
219019139,9619971
219620000,9632129
220561000,9290660
229639000,9471408
235012310,9317963
235112026,9706906
240609000,9297541
249848000,9413834
255805765,9702601
255806219,9813840
256505000,9712620
304807000,7727073
311000594,9710359
311042000,8310542
311227000,9196606
311595000,9277802
325721000,8698633
351460000,9357468
352715000,9642174
353111000,9292175
353642000,9303168
354802000,9317080
354998000,9668879
355284000,9441855
355336000,9794824
355642800,9424766
356417608,9727675
356560000,9776341
356839000,9514389
357285000,9395290
370431009,9803364
372063000,9310135
372095000,9370630
373915000,9182291
374458000,9727144
403521001,9620956
405000251,9221126
413401056,9321201
418451360,9379064
419001483,9282273
422035100,9305192
431766000,9477921
441231000,9155145
477010500,9616852
477067200,9718337
477108200,9538464
477220300,9407079
477252376,9778662
477318100,9748801
477325300,9634440
511100137,8413227
511995000,9130511
525020170,9663257
533009000,9030802
533170066,9548457
533393000,9264594
535765192,9636723
538004334,9621780
538004908,9711092
538005362,9642198
538006655,9763332
538006894,9731781
538008148,9829655
538008652,9381756
562753990,9270608
563023427,9468190
563023600,9253492
563038800,9813424
563050180,9830484
563168844,9360867
563173959,9829643
563859000,9277553
564046000,9443542
564191856,9358802
564226000,9145281
564226000,9145281
564368716,9250725
564379000,9157399
564713802,9239886
564885952,9691345
565466000,9364174
566145000,9525340
566187776,9741396
566611979,9421594
566761000,9768734
568688048,9066423
569272808,9269609
620465000,9224635
636013695,9353266
636014242,9515694
636016066,9074042
636016445,9713882
636017298,9519482
636018205,9800245
636019103,9595591
636092084,9570864
636092811,9468114
637200168,9400796
766106592,8814122
861113784,9472749
968992184,9629990
973464,9808364
93120256,9404663
160233328,9387683
209388000,9717709
209594000,9435533
229452000,9620607
229726000,9674517
235089901,9510474
242991592,9202792
247283500,9349629
248642000,9826110
248964000,9528031
249253000,9363376
255806122,9387451
257071620,9829784
258749000,9258612
275611466,9229427
304017000,9255751
305710000,9590060
305822000,9559884
305855000,9504786
305864000,9508469
310683000,9667473
333845864,9422847
351551000,9793741
351646000,9587788
352623000,9650779
352635000,9546071
352985000,9260615
354231000,9404924
354998572,9238789
355984000,9837559
357795000,9553103
369295043,9468190
370071000,9620566
370246000,9520027
373184000,9599133
373232000,9675640
373622000,9499723
403505001,9047752
408899000,9752620
413472940,9620047
413702290,9776640
416035000,9787027
419001457,9203332
431772000,9741449
440090000,9244312
440838000,9375513
441896000,9284403
477020400,9286011
477035700,9520120
477898400,9310159
477959300,9487108
517038682,9133850
518100568,9217981
525015933,8822090
525317794,9830197
537869696,9763552
538003101,9360817
538005909,9418444
538005923,8835243
538006482,9701011
538006953,9395264
538007550,9473834
538007856,9757931
538090529,9244556
540657176,9496068
558814912,7106059
562071360,9501473
562386592,9551337
562998094,9058244
563009220,9386093
563020608,9354545
563021033,9724697
563024940,9830202
563046100,9791157
563765956,9456513
563863232,9418913
564296000,9561370
564711200,9814909
564715973,9505821
565081000,9373577
565234972,9235127
565234974,9188104
565570400,9345922
565778000,9401996
566046000,9732955
566184960,9357781
566616832,9554951
566842025,9724697
574007000,9164172
574266000,9119191
574280000,9279226
577100000,9697466
635274888,9539755
636013375,9389564
636015019,9484936
636016262,9626675
636017514,9426817
636025488,9776224
636091197,9330355
636091385,9348467
636946168,9746499
653692020,9448865
677492208,9240330
965687806,1419105
1127894,1234567
5106752,9402859
106189946,9531337
205657000,9588392
210233000,9525613
219861000,9778820
235102468,9700081
240584000,9321720
241088967,9404209
248859000,9527922
249737000,9354624
252262200,9672973
255805616,9443542
255806238,9307944
256771000,9723241
258005000,9616840
310495000,9267015
310700000,9397042
311000141,9286619
312550000,9355862
325850976,9462081
344696904,9233856
353072496,9676307
354314000,9620645
355808000,9335185
356335000,9446087
356555000,9628128
369459712,9648790
370360000,8902424
370836000,9470246
371111000,9463281
372345000,9384863
372724000,9395159
372808000,9333163
372975000,9512173
372979000,9252357
403638000,9484728
412380190,9677612
413491180,9768540
416029000,9289867
477003600,9383352
477057100,9731949
477147600,9776224
477229100,9462897
477257200,9614050
477628900,9456434
477639600,9443607
477712800,9695133
477802700,9531909
477915616,9471434
503385000,9737199
533004840,9613903
533130148,9570747
533130595,9163099
533130654,9685293
533130658,9826885
538004284,9279537
538004633,9501150
538004749,9658898
538005300,9471329
538005734,9698642
538006861,9493535
538007275,9779616
538007948,9472701
538008100,9494096
548923200,9633501
562246696,9070450
562494009,9477749
563010232,9382542
563022530,9894002
563034110,9763540
563035040,9277747
563043200,9389409
563078500,9325398
563140000,9307437
563170743,9349655
563171511,9224324
563172850,9436408
563534000,9808338
563920056,9536686
564037000,9401790
564517228,9802578
564709560,9311610
564714224,9741138
564721307,9490650
564789152,8814122
565554037,9520857
565635984,9338785
565637000,9318254
565818784,9288019
565933000,9632600
566009000,9717371
566184345,9690080
566426000,9435806
566524000,9612430
566733997,9683001
566753012,9808376
567057400,9572410
567249904,9832169
567534000,9007386
574004560,9382580
574913000,9191759
634356468,9784312
636010329,9035864
636013195,9214745
636014630,9469625
636015664,9619426
636016776,9155315
636017303,9257084
636018544,9831206
636019411,9703265
859237280,9382554
961460150,8898879
5161758,9188104
6305776,9400825
210479000,9222481
210944056,9655365
213363464,9384071
215139000,9740445
215392000,9182306
232012566,9271339
241357000,9229350
244630000,9844368
248147000,9473157
248744000,9823364
255805797,9407885
255806141,9454228
259976000,9430519
273449710,9538127
304724000,9312169
305755000,9571387
311000136,9330604
311066496,9332456
312893000,9124029
314301760,9734525
349153196,9525948
351260000,9518074
351577000,9149847
352936000,9268954
353999000,9159024
354527000,9655420
354648000,9424649
357051000,9404649
357232028,9397298
357288000,9253193
357754624,9468815
370556000,9400291
370965000,9477945
412031956,9812822
431263000,9746827
432886000,9621235
443426344,9326720
460663284,9103104
474334808,9322073
474942326,9692521
477024700,9617935
477098700,9562049
477167300,9643790
477392300,9385843
477690800,9403009
518652202,9336359
525005108,9809083
525020051,9116424
527692912,9382530
531094552,9152856
533000983,9471628
533051300,9389526
533131038,9411288
533150039,9075412
536517376,9292266
537481131,9681118
538003758,9478614
538003966,9451692
538004709,9624029
538004992,9661235
538005094,9654787
538005129,9309629
538006163,9703643
538006711,9483190
538007198,9519157
538008186,9481623
538008419,9854507
562299352,9655389
562859741,9260031
562879696,8813659
563011750,9180578
563013828,9814741
563021088,9424211
563066755,9468190
563169600,9233210
563173099,9779616
564307000,9511179
564710025,9167174
564714789,9178276
565207032,9379404
565304048,9644940
565809000,9368223
565814732,9404869
565927000,9503718
566540000,9651876
566639000,9628805
566726000,9324825
566827000,9593660
567033900,8805250
567088984,9748710
567423000,9279642
567758232,9632155
631933120,9032288
636015828,9644263
636017691,9483205
636019151,9478858
932190752,9532329
948145451,9724702
5254552,9558361
198263507,9153513
215468000,9425875
220636000,9342487
228366800,9837341
229036000,9529475
240148000,9254721
240321024,8122153
240891000,9414022
248437000,9433171
255806022,9785823
257713000,9075709
257722000,9428994
257743000,9491977
297243528,9727675
308726000,9210438
310453000,9262209
311000503,9554585
311000774,9358591
311062800,9611515
312378000,9188673
319014300,9414072
351249000,9312975
353166000,9103025
355594000,9764075
356217000,9149823
356475032,9320702
356622007,9741267
356656312,9723241
356799000,9583146
356837000,9513816
357131000,9202156
357324000,9325609
357413000,9784116
368784000,9777890
370440000,9016650
371483000,9412763
371484000,9352872
372047000,9381342
372967000,9491666
373435000,9788992
374390000,9113848
374794000,9737357
412344000,9617466
413054720,9808194
413132000,9310032
419001182,9310692
419794000,9467756
429876520,9307736
440173000,9361483
457549000,9123879
477150200,9801093
477852900,9587154
503000050,8608872
511980000,9280835
518100608,9763502
525003685,9253959
525119077,9247974
525200849,9861029
525200938,9878632
528726264,9655365
531862568,9483475
533000330,9380025
533013800,9461427
533130257,9672909
538001390,7413232
538002734,9324837
538003351,9431135
538004067,9469924
538004319,9524475
538007792,9374208
538007879,9752955
538008157,9801988
538066806,8984343
539283176,9578696
549316832,9365805
562862739,9275983
562867096,9155145
562984536,9625918
563019448,9750892
563021560,9773038
563035184,9355654
563039656,9635078
563039700,9784295
563041864,9809069
563048065,9774056
563064200,9831842
563239024,9778741
563349952,9332456
563379000,9360556
563394000,9528029
563473816,9554822
564012000,9439761
564365160,9714329
564368980,9750206
564581200,9317028
564707514,9156565
564715475,9524970
564894320,9461934
565030200,9177052
565232996,9505106
565766008,9739551
565766985,9548081
566108008,9741592
566147541,9126417
566313992,9238753
566516904,9640803
566701000,9656436
574003160,9334961
627747485,9488580
634412368,9451460
636014701,9398072
636015110,9468217
636015935,9607045
636018309,9585106
636018549,9836440
636092343,9407469
714045032,9824875
997637312,9284374
4860104,9263904
5162368,9798296
210695766,9032252
215185000,9409194
218843000,9365790
228348900,9299812
229047000,9528184
229090000,9641730
229947000,9674531
232012136,9749697
234264956,9432385
235108541,9682992
239874000,9250177
240168000,9271341
247287800,9439383
248798000,9617478
255805621,9681962
256603000,9525869
259712000,9347516
273350680,8212099
311000322,9690559
319153600,9572082
320011368,9275452
349724176,9794290
351018000,9322865
351145000,9254915
352674944,9808730
352718000,9574066
352800000,9282778
353457326,9761528
353566000,9499371
354532000,9674799
354986000,9235476
354996000,9814909
356593000,9735361
371218000,9401130
372610520,9470753
374645000,9708681
374880000,9767572
406633568,9269594
412755056,9182631
413706960,9304019
416486000,9319117
417222409,9734575
431800000,9759989
440371000,9158616
474957608,9824875
477176600,9807736
477178100,9284960
477183800,9789635
477345500,9747302
477581400,9301835
477584100,9743734
525019641,9378321
525020120,8863719
525119056,9407055
533000142,9300245
533000902,9034688
533048400,9536911
533088040,9511909
533130910,9640815
533166568,1125467
535353463,9741267
536830267,9689914
538002815,9344801
538003324,9416800
538004416,9469912
538004438,9575448
538004676,9552331
538005385,9688831
538005388,9690810
538005737,9664770
538007430,9254680
538007592,9392339
538008129,9718222
538008207,9386407
541792329,8223505
559556693,9397913
562264378,9703007
562364680,9634074
562752131,9779903
563021420,9836799
563027790,9502128
563066400,9232852
563172411,9294276
563224696,9006679
563405000,9442548
563899000,9679268
564013568,9739226
564081624,9783423
564250328,9747065
564525984,9421271
564593256,9688453
564649315,9740665
564738000,9499010
564751000,9749386
565745536,9437971
566008872,9717371
566184666,9450363
566902000,9341940
567222204,9786891
567256368,9832169
568383304,9352250
574000680,9573309
605086080,9697337
620052000,9193824
634971004,8819976
636012910,9326598
636013353,9390939
636015028,8907931
636015513,9603532
636016367,9207027
636017330,9736391
636018915,9441192
636019451,9310654
636092878,9623673
765760592,9059303
768011615,9578828
768064245,9176981
4341808,7360083
4435043,9724582
205543000,9177806
210970000,9323912
240126000,9280873
240879003,9411939
240893000,9402902
248314000,9186338
249330000,9447031
255805664,9294408
255805670,9305489
257087080,9495935
262008000,9693501
306129000,8617938
308172000,9236353
309964000,7218395
311003300,9391567
311035600,9542544
311827000,9304045
319057600,9643180
319111300,1012957
330005168,9627954
351427000,9577460
351442000,9770593
351811000,9478999
352025000,9179581
352709000,9400837
352822000,9312999
354776000,9129885
356258000,9045936
357211000,9789855
357249000,9743320
357734000,9326689
369843612,9235127
370011000,9334234
371016000,9340776
371052000,9379868
372278000,9324112
372534016,9536674
373408000,9675652
414384000,9184304
422031300,9349590
432910000,9514509
441758000,9264790
447190000,9653410
477083088,9290139
477369500,9861380
477476300,9513763
477548400,9708162
477550100,9458781
477655300,9461350
477682616,9307920
499999999,9721396
525015895,9328209
525019422,9555632
525023092,8883408
525100779,9358149
533130143,9688116
535117408,9356907
536751584,9608049
538003651,9431680
538003876,9564671
538004018,9203514
538004288,9586344
538004539,9536820
538004997,9613305
538005171,9686699
538005452,9669029
538005478,9640140
538005772,9714501
538007794,9721504
540889304,9280639
559107696,9537460
562198976,9542130
562371536,9448994
562830176,9365386
563001227,8106109
563019435,9724702
563022305,9019602
563033272,9709362
563040608,9316543
563057792,9365673
563060216,9006679
563068112,9174115
563171551,9694543
563174068,9288851
563856192,9191321
563902800,9447031
564163000,9673824
564238027,7351977
564583000,9401685
564671024,9344150
564885000,9122162
565365688,9739238
565838012,9832121
565887000,9360609
565967000,9401697
566100000,9722948
566186152,9419369
566292000,9264465
566496000,9655391
566525000,9605891
566729000,9513347
567005600,8110382
567059400,9065077
567373607,9707261
567533304,9554597
567547000,9113379
572305220,9744726
634304398,9058244
636013778,9495387
636016256,7351977
636016728,9335903
636017425,9409170
636019199,9740770
636939168,9382554
733415152,9269257
799592167,9422457
2068262,9386108
2075648,9550864
5631150,9692909
101181543,9568304
156294128,9705665
205501048,9746499
215328000,9813826
227638261,9176981
232011742,9739525
235105195,9479979
241365000,9682588
246365000,9639969
248643000,9831218
253450000,9500211
257613000,9191319
258389000,9684988
271042520,9530618
308652008,9277759
325861000,8904927
354430000,9558737
355170000,9270907
355641000,9456331
356072000,9682928
356958000,9379894
371129000,9574860
372329000,9311268
373604000,9391763
374634000,9116644
374909000,9738662
475456616,9673939
477325700,9500302
477337000,9149392
477534100,9340544
477541600,9390721
477746700,9593086
525423669,9282364
533001328,9066423
533045700,9111979
533048700,9546526
533130712,9132844
533180045,9474412
538001345,9774056
538002621,9273088
538003277,9460459
538006126,9733624
538006820,9317858
538006948,9395214
538007450,9575151
538007718,9476288
538008295,9420318
538008557,9842712
548988000,9855434
562222787,9468190
562312020,9470545
563000800,9289946
563001259,9339882
563024844,9782417
563040436,9319569
563066200,9786164
563066506,1009340
563090400,9502910
563185406,9072288
563238976,9470296
563458950,9358591
563632000,9675042
563656000,9682837
563872528,9675121
563932000,9560601
563986000,9559468
564264000,9681285
564405991,9609641
564474038,9515319
564714760,9464687
565765956,9456513
566041000,9438509
566072038,9236901
566187988,9770438
566842000,9680279
566853159,9769130
566917003,9397212
566964225,9682306
567265604,9793727
567756304,9537226
570044216,9670016
571448708,9830484
635830757,9437177
636010915,9149524
636013383,9389033
636014592,9407316
636016661,9704520
636017670,9349497
636018502,9337030
636018939,9005053
636019073,9631876
636091959,9460356
636092810,9256389
670624600,9382580
864999302,9379040
965690484,9808467
5631160,9679268
7449680,9554286
8817760,8817760
52532922,9055565
203616880,9262728
209203000,9464792
210725000,9603001
212507000,9385207
215571000,9276030
219033000,9456757
219630000,9632143
227945536,9742388
229934000,9674529
235089934,9525223
247299100,9476472
248140000,9777175
248302000,9443011
248665000,9609225
255805764,9670834
305756000,9571399
311000377,9702027
311050700,9468449
319270500,9505106
354263000,9101792
354690000,9434319
356117013,9754484
356789000,9291444
357017000,9557240
357045000,9433872
357151000,9433860
357461000,9713026
357913940,9862140
369469000,9677519
370067000,9370771
370356000,9363297
370971000,9461312
372639000,9362372
373198000,9381184
373298000,9524023
374238000,9693563
374482000,9169380
414351730,9861029
422209700,9569712
431777000,9335953
440625000,9249609
440691000,9377432
477143500,9389239
477186560,9808223
477369800,9871000
477372700,9813450
477387400,9487081
477477816,9123154
477595500,9389772
525014022,8912675
525020435,9313242
525073527,9554585
525276174,9568304
538003301,9388833
538004604,9615066
538004654,9443360
538004987,9608441
538005091,9143673
538005490,9169342
538005778,9719771
538005988,9735622
538006451,9490466
538007414,9798387
538007698,9305491
540886062,9482665
547256784,9315616
